kjærlighet	1.000
sjenerøs	1.000
gjerne	1.000
storslått	1.000
veldig positiv	1.000
ekstremt positiv	0.993
munter	0.990
søtnos	0.990
feelgood	0.990
gledelig	0.990
lykkeligere	0.990
lykkeligste	0.990
lidenskapelig	0.990
gleder	0.981
smilende	0.981
Rått	0.980
klemmer	0.980
perfekt	0.980
romanse	0.980
suveren	0.980
fabelaktig	0.979
bryllupsreise	0.979
elsker livet	0.979
god	0.979
optimistisk	0.979
prestisjetunge	0.979
herlig	0.971
sannhet	0.971
utmerket	0.970
beundring	0.969
bedårende	0.969
eventyrlig	0.969
fantastisk	0.969
takknemlig	0.969
troverdig	0.969
elskede	0.969
fødselsdag	0.969
ekstraordinær	0.969
Fantastisk	0.969
godhet	0.969
harmonisk	0.969
samleie	0.969
positivt	0.969
triumf	0.969
velvære	0.969
familie	0.968
marvellously	0.968
sterkt positiv	0.967
inspirert	0.967
kysse	0.967
hederlig	0.963
god dag	0.961
gode nyheter	0.961
vidunder	0.961
morsomt	0.960
Gratulerer	0.960
lykke	0.960
heldig	0.960
vinner	0.960
skjønnhet	0.959
kjæreste	0.959
jul	0.959
latter	0.959
selvtillit	0.959
gratulasjons	0.959
fornøyd	0.959
effektiv	0.959
Nyt	0.959
jolly	0.959
positiv	0.959
positivitet	0.959
velsmakende	0.959
deilig	0.959
suksess	0.959
søteste	0.959
utmerkelser	0.958
feiringer	0.958
glad	0.958
fortreffelighet	0.958
vennskap	0.958
gavmildhet	0.958
flott	0.958
himmel	0.958
humorist	0.958
produktivitet	0.958
opplyst	0.956
vinne	0.955
oppfordret	0.953
gunstige	0.952
respekt	0.951
skryt	0.950
godbiter	0.950
jackpot	0.950
muntre	0.949
omfavne	0.949
happyheart	0.949
harmoni	0.949
Illuminerende	0.949
innovasjon	0.949
Lovee	0.949
optimisme	0.949
fredstid	0.949
Smilte	0.949
så glad	0.949
vellykket	0.949
ømhet	0.949
triumferende	0.949
gevinster	0.949
kjærlig	0.948
velstående	0.948
parti	0.948
blomstre	0.948
jubel	0.948
engasjerende	0.948
herlighet	0.948
nådigst	0.948
hjerter	0.948
elskelig	0.948
majestetiske	0.948
behage	0.948
belønning	0.948
håpe	0.947
luksuriøs	0.947
spektakulære	0.947
trofé	0.947
superman	0.945
energi	0.944
underholdt	0.942
glødende	0.940
lovprise	0.940
rosenrød	0.940
søtet	0.940
feiring	0.939
tilfredshet	0.939
glede	0.939
familie tid	0.939
gull	0.939
stor overraskelse	0.939
stor tillit	0.939
harmon	0.939
ferien	0.939
minneverdig	0.939
fred	0.939
talent	0.939
lure på	0.939
attraktivitet	0.938
velvilje	0.938
lysstyrke	0.938
karisma	0.938
karismatisk	0.938
sjarmert	0.938
flink	0.938
kreativitet	0.938
inntjening	0.938
entusiasme	0.938
frihet	0.938
ærlighet	0.938
hedret	0.938
inspirasjon	0.938
åndelig	0.938
seier	0.938
ungdom	0.938
forfriskende	0.936
romantisk	0.936
Helse	0.935
bestevenner	0.934
luksus	0.932
melodiøs	0.932
mor	0.931
fornøyelse	0.930
bli venn	0.930
