ដ៏មានឥទ្ធិពល	0.991
ភាពជាអ្នកដឹកនាំ	0.983
ប្រធានាធិបតី	0.972
មានចំណេះដឹង	0.971
យក្ស	0.963
មេ	0.960
ការត្រួតត្រា	0.959
ឧត្តមភាព	0.959
មានអំណាចខ្លាំងក្លា	0.958
វិមាន	0.955
បន្ទាយ	0.954
នាំមុខ	0.954
អាំងតង់ស៊ីតេ	0.952
ស្នងការ	0.949
ទទួលជ័យជម្នះ	0.946
ពង្រឹង	0.945
ចក្រភព	0.944
មានឥទ្ធិពល	0.944
វិជ្ជាជីវៈ	0.944
អគ្គនាយក	0.942
ការសំរេចបាន	0.940
មានទេពកោសល្យ	0.938
សម្រេចចិត្ត	0.935
អាជ្ញាធរ	0.934
អភិបាល	0.934
ភាពឥតខ្ចោះ	0.934
អ្នកគ្រប់គ្រង	0.933
ជ័យជម្នះ	0.931
ភាគច្រើន	0.930
មានជំនាញ	0.929
superman	0.929
មេដឹកនាំ	0.926
កិត្យានុភាព	0.925
ឆ្លាត	0.923
សម្បូរបែប	0.922
ការទុកចិត្តខ្លាំង	0.922
អស្ចារ្យបំផុត	0.922
ធំមហិមា	0.921
សហគ្រិន	0.920
អនុសេនីយ៍ឯក	0.920
ម្ចាស់	0.920
ការទូត	0.918
មេដៃ	0.918
ឯកអគ្គរដ្ឋទូត	0.917
ពេជ្រ	0.917
អ្នកផលិត	0.917
audacity	0.916
ដ៏រុងរឿង	0.915
ភាគទុនិក	0.915
អ្នកចម្បាំង	0.915
invincible	0.914
សុវត្ថិភាព	0.914
នាយក	0.912
ភាពអស់កល្បជានិច្ច	0.911
អ្នកជំនាញ	0.911
អ្នកចំបាប់	0.911
នគរ	0.910
genie	0.908
ប្រសើរ	0.907
ដ៏ខ្លាំងក្លា	0.907
រដ្ឋាភិបាល	0.906
មហាអស្ចារ្យ	0.906
perfectionist	0.905
កំណែទម្រង់	0.905
ឥតឈប់ឈរ	0.904
សមត្ថកិច្ច	0.904
ចៅក្រម	0.904
បដិវត្ត	0.904
shimmering	0.904
valiant	0.904
ជាមូលដ្ឋាន	0.903
សំខាន់បំផុត	0.902
ឋានានុក្រម	0.902
មិន​គួរ​ឱ្យ​ជឿ	0.902
បុរសអ្នកសង្កេតការ	0.901
colossal	0.900
វីរភាព	0.898
ចម្បាំង	0.898
ឆ្មាំ	0.898
លោកអយ្យកោ	0.898
trump	0.898
បត់​ចេញក្រៅ	0.898
ឆន្ទៈ	0.897
clairvoyant	0.897
gubernatorial	0.897
ប្រព័ន្ធតុលាការ	0.897
មេដាយ	0.897
សេចក្តីសុចរិត	0.897
រឹងមាំ	0.897
វិវឌ្ឍ	0.896
ចំនេះដឹង	0.896
ផ្តល់ជូន	0.896
ឆ្នើម	0.896
គួរ​ឱ្យ​ចាប់អារម្មណ៍	0.895
superhuman	0.895
នាយកប្រតិបត្តិ	0.894
វីរបុរស	0.893
ស្វ័យភាព	0.891
ល្អមែនទែន	0.891
ប្រសិទ្ធិភាព	0.891
ផ្តល់អំណាច	0.891
វិស្វកម្ម	0.891
ស្ថាបនិក	0.891
វរសេនីយឯក	0.890
ការបង្កើតថ្មី	0.890
រុងរឿង	0.890
ការអនុម័ត	0.889
នាវាចម្បាំង	0.889
តម្លៃ	0.889
គួរឱ្យគោរព	0.889
