격분한	0.964
야만성	0.959
증오심이 많은	0.940
겁 먹게하다	0.939
맹렬히	0.938
격노 한	0.938
성나게 하는	0.927
격렬히	0.927
살인자	0.922
실행	0.917
분노한	0.916
야만 상태	0.915
도살	0.914
전멸	0.912
암살하다	0.912
격렬한 감격	0.900
복수심에 찬	0.894
강간	0.894
사나운	0.894
말살 된	0.894
폭음하다	0.894
폭발물	0.894
죽이는	0.893
싸우는	0.891
gofuckyourself	0.886
격노	0.885
험악한	0.882
화나게	0.875
혐오스러운	0.875
피에 굶주린	0.875
멸종 된	0.865
공격의	0.865
애국자	0.864
유혈	0.864
강타	0.862
폭행	0.859
목을 졸라 매다	0.859
장황한 연설	0.859
터지다	0.859
암살	0.859
기분 나쁜	0.857
살인적인	0.853
테러	0.851
고동	0.849
짜증나게 군다	0.848
학살	0.844
파괴하는	0.844
질색	0.844
침을 뱉다	0.844
격분하게하는	0.844
말살하다	0.843
교전국	0.841
고문	0.833
날 뛰다	0.833
잔학	0.833
미움	0.828
폭군의	0.828
래그 모드	0.828
비열한	0.828
파멸적인	0.825
성난	0.824
헐다	0.824
구제	0.824
멍청이	0.824
선명한	0.821
광인	0.820
복수심 있는	0.819
사나움	0.818
위협하다	0.818
테러리스트	0.818
싫어하다	0.816
야만인	0.814
포악	0.814
남용	0.812
폭군	0.812
새끼	0.812
열망하는	0.812
상호 복수	0.812
파괴자	0.812
연기가 나는	0.812
야만인 같은	0.812
분노	0.811
조각	0.810
구멍을 뚫은	0.803
펀칭	0.803
파괴적인	0.797
무자비한	0.797
악한 같은	0.797
찰싹	0.791
악마 같은	0.788
도살장	0.788
처벌하는	0.788
의해 파괴됨	0.788
보복적인	0.788
고함	0.788
growthefuckup	0.788
살인	0.783
피의	0.781
지옥 같은	0.781
믿을 수 없는	0.779
보복하다	0.773
격변	0.773
마더	0.773
탄탄한	0.766
폭탄	0.766
무정부주의자	0.765
폐허	0.765
화내다	0.765
스매시	0.758
폭언	0.758
폭발	0.757
모독하는	0.750
긁다	0.750
독서 가방	0.750
stfu	0.750
속악	0.750
경멸하다	0.750
공포	0.750
악화시키는	0.750
반란군	0.750
망할 놈	0.742
나다	0.742
