నరమాంస	0.953
వేధింపుల	0.914
వావి	0.914
గోనేరియాతో	0.906
రేప్	0.906
కానిబాల్	0.898
శవం	0.883
నరమేధం	0.883
స్లాటర్	0.875
కబేళా	0.867
పులిసిపోయిన	0.859
మురుగునీటి	0.859
దేశద్రోహమైన	0.859
రోత	0.859
దురభిమాని	0.859
ముట్టడి	0.852
ప్లేగు	0.852
రక్తపిపాసి	0.852
హోలోకాస్ట్	0.852
కుళ్ళిపోయిన	0.844
ఈగ గుడ్డు	0.844
మల	0.844
హత్య	0.839
శిశుహత్య	0.836
నరహత్య	0.836
బానిసలుగా	0.836
గోరే	0.828
అపసవ్యం అయిందని చెపుతారు	0.828
హింస	0.828
ఖుర్బానీ	0.828
విసర్జన	0.828
పేడ	0.820
హంతకుడు	0.820
నెత్తురు	0.820
repugnant	0.820
అపవిత్రం	0.820
వింతైన	0.820
విప్లవాన్ని	0.820
అతిసారం	0.820
తీవ్రవాద	0.820
ఒంటి	0.820
తప్పు దారి	0.820
మలం	0.812
బానిసత్వం	0.812
మారణకాండ	0.812
ముక్కలవ్వడం	0.812
శవము	0.812
హేతుబద్దమైన	0.805
మురుగు	0.797
మురికిగా	0.797
దుర్మార్గం	0.797
మృతదేహాన్ని	0.795
క్రుళ్ళి	0.789
క్రిమికీటకాలు	0.789
వాంతి చేసుకొను	0.789
పరాన్న	0.789
ముక్కలు ముక్కలు	0.789
హత్యలు	0.789
పుచ్చిన	0.789
హెర్పెస్	0.789
మూత్రనాళం	0.781
మారణహోమం	0.781
అంటురోగం	0.781
మలేరియా	0.781
కృత్రిమ	0.773
కుష్టు	0.773
మృతదేహాలను భద్రపరిచే	0.773
చీము	0.773
herpesvirus	0.773
repugnance	0.766
ఉన్నట్టుండి ఏర్పడు నష్టము	0.766
జెనోఫోబియా	0.766
చర్యలతో	0.766
ఆంత్రాక్స్	0.766
లించ్	0.766
విభజన	0.759
క్యాన్కర్	0.758
క్రూరత్వం	0.758
వక్రబుద్ధి	0.758
మురికివాడల	0.758
శ్లేష్మ	0.758
కఫం	0.758
జలగలు	0.750
కుళ్ళిన	0.750
చెడగొట్టే	0.750
భూతం	0.742
కంపుకొట్టే	0.742
సెప్టిక్	0.742
కలతపెట్టే	0.742
పైత్య	0.742
చిరిగిపోయిన	0.742
శ్లేష్మం	0.742
అసహాయం	0.742
అసహ్యకరమైనది	0.742
sickening	0.742
దెయ్యాల	0.742
ఫౌల్	0.734
విసుగు పుట్టించు	0.734
క్షీణించుట	0.734
శిలువ	0.734
తుచ్చమైనది	0.734
కాన్సర్	0.734
దురాగతాన్ని	0.734
తీవ్రవాదం	0.734
వికర్షణ	0.727
భీకరమైన	0.727
విరేచనాలు	0.727
బాక్టీరియం	0.727
లక్ష్యోద్దేశంతో చూస్తే అది క్రూరమయినది	0.727
రోగాలకీ	0.727
నేత్రం	0.727
అశ్లీలంగా	0.719
శవపరీక్ష	0.719
ప్రేగుల	0.719
స్థూల	0.719
మొరటు	0.719
అసహ్యము	0.719
పేగులు	0.719
తీక్షణమైన	0.719
రక్తపాతం	0.714
కలుషితం	0.711
హింసాత్మక	0.711
క్రూర	0.711
