කන්නෙවත් නැහැ	0.953
විරල කිරීම	0.930
ලිංගික අතවර කිරීම	0.914
ව්යහිවරයකි	0.914
ගොනෝරියා	0.906
දූෂණය කිරීම	0.906
කන්නෙ	0.898
කුණු	0.891
සමූලඝාතනය	0.883
කුහුඹුවන්	0.883
ජනඝාතනය	0.875
බාර්එෆ්	0.875
සත්ව ඝාතකාගාරය	0.867
පැටෑණි	0.859
ව්යාකූලත්වය	0.859
බල්ලෝ	0.859
උවදුරයි	0.852
ලේ පිපාසිත	0.852
හොලොකෝස්ටය	0.852
කුණුවී යයි	0.844
මැග්නීටය	0.844
මුහුණු	0.844
නිස්සාරණය	0.844
ඝාතනය කිරීම	0.839
ළදරුවන්	0.836
මිනීමැරුමකට	0.836
බූරුවා	0.836
වහල්කමට පත්විය	0.836
ගෝර්	0.828
වධහිංසා පැමිණවීම	0.828
මැරුවෝය	0.828
කයිවාරු	0.820
නුරුස්සන	0.820
කණගාටුවකි	0.820
කැරලිකාර	0.820
පොහොර	0.820
ත්රස්තවාදී	0.820
ජරාව	0.820
මුළාවට	0.820
මලාපවහන	0.812
වමනය	0.812
මිනීමරුවා	0.812
පාචනය	0.812
වහල්භාවයට	0.812
වෙන්වීම	0.812
කැඩ්වෙයාර්	0.812
රුධිර වහනයක්	0.805
අපරිමිතයි	0.805
අපද්රව්ය	0.797
රෝගී වේ	0.797
කැස්සට	0.795
වියෝජනය විය හැක	0.789
පණුවන්	0.789
හෙලුවා	0.789
පරෙපෝෂිතයා	0.789
බිහිසුනුයි	0.789
මිනීමරුවෙකි	0.789
දිරාපත් විය	0.789
හර්පීස්	0.789
දිලීරයකි	0.781
විසඳා නැත	0.781
යල් පැනලා	0.781
මිනිස් සංහාරය	0.781
මැලේරියාව	0.781
කෑගැහුවා	0.781
මළ සිරුර	0.773
විෂ සහිතයි	0.773
යටහත් පහත්	0.773
ලාදුරු රෝගය	0.773
හර්පීස් වෛරසය	0.773
වෙඩි වැදුනේය	0.766
කුරිරුයි	0.766
ප්රතිප්රහාරය	0.766
ක්ෂය	0.766
ශ්වසනය	0.766
ඇන්ත්රැක්ස්	0.766
ලින්ච්	0.766
දුර්වල වීම	0.759
පිළිස්සුවා	0.758
විකෘතිය	0.758
නපුරයි	0.758
පැල්පත්	0.758
ආසාදිතය	0.758
ශ්ලේෂ්මලයකි	0.758
කූඩැල්ලන්	0.750
විසංයෝජනය කිරීම	0.750
සෙති	0.742
ඉනෝකා	0.742
ශ්ලේෂ්මල	0.742
දුකට	0.734
තරබාරුයි	0.734
පිරිහීමයි	0.734
කුරුසපත්	0.734
පිළිකාව	0.734
ම්ලේච්ඡත්වය	0.734
ත්රස්තවාදයයි	0.734
අපිරිසිදු	0.727
අතීසාරය	0.727
බැක්ටීරියාවයි	0.727
ත්රිපිටකය	0.727
බැරෑරුම් ය	0.727
විකර්ෂණය	0.727
ශෝකය	0.727
වසංගතය	0.719
අක්රමවත් විය	0.719
සල්ලාල	0.719
මරණ පරීක්ෂණය	0.719
දළ	0.719
අංසබාග රෝගයකි	0.719
ම්ලේච්ඡය	0.719
පිලිකුල	0.719
දුෂ්ටය	0.719
පිරිහීම	0.719
විපරීතයි	0.719
ප්රචණ්ඩකාරි	0.711
ටයිග්රන්ට්	0.711
දූෂණය වේ	0.711
කාලකණ්ණි	0.711
ඔක්කාරය	0.711
මෝඩවීම	0.711
ගෑග්	0.711
කෲරත්වය	0.703
ස්රාවය	0.703
සුන්දරයි	0.703
සල්ලි	0.703
දෝෂාරෝපණය කර ඇත	0.703
සිහින්	0.703
අධිරාජ්යවාදයයි	0.703
හිරිහැර කරනවා	0.703
බද්ධය	0.703
සරම්ප	0.696
කසළ	0.695
නිරයට	0.695
සියදිවි නසාගැනීම	0.695
අපයෙදුම්	0.695
වෛර කරනවා	0.695
කරදරයකි	0.695
බිබිලි	0.695
තරබාරුකම	0.695
දූෂිතයි	0.688
රෝගය	0.688
බය වෙලා	0.688
හෘද වස්තුවකි	0.688
දුම්බරයි	0.688
මෝඩයි	0.680
කොලරාව	0.680
දුකක්	0.680
අසනීප වේ	0.680
අන්තක්රිස්තුස්	0.680
සාරි	0.680
වෛරය	0.680
විෂබීජ	0.680
නිරය	0.680
අබලන් වී ඇත	0.672
ආඥාදායකත්වය	0.672
අමානුෂික ලෙස	0.672
සාරවත්	0.672
ගරහන්න	0.672
අසභ්ය	0.672
සෙස් බදු	0.670
පිළිකුල් සහගතය	0.664
මිථ්යාවයි	0.664
පොළඹවන්නකි	0.664
විකෘතිතාවය	0.664
මාරාන්තිකයි	0.664
ඌරු මස්	0.664
ජනප්රවාදය	0.664
දූෂණය	0.656
විෂ වේ	0.656
අගතිගාමී විය	0.656
බැක්ටීරියා	0.656
මරණ	0.656
වස	0.656
කුණු කසල	0.656
ගබ්සා කිරීම	0.656
ගොදුරු වූහ	0.656
පීඩාවයි	0.656
ගිහින්	0.656
භීෂණය	0.656
නොපුලුවන්	0.656
වෛරකාරී	0.648
එළිමහනේ	0.648
නපුරුය	0.648
පිළිකුලටය	0.648
බඩ ඉරිඟු	0.648
කැතයි	0.648
බැල්ලි	0.648
දුරාචාර	0.648
භයානකයි	0.641
වැරදීමක්	0.641
ස්පෙවල්	0.641
පයිමල්	0.641
අසමගිය	0.641
අපූරුයි	0.641
දුෂ්ටයි	0.641
ම්ලේච්ඡු	0.641
පරස්පරයි	0.641
විරේචනය	0.641
අපරාධකාරීත්වය	0.641
පීඩාකාරී වේ	0.633
පව්කාර ස්වභාවයයි	0.633
ප්රබලයි	0.633
මරණ දඬුවම	0.633
ගණිකා වෘත්තිය	0.633
තුවාලය	0.633
ස්රාවය වේ	0.633
වරදකරුවෙකි	0.633
මීයා	0.633
සිත් රිදවීමකි	0.633
කෝණාකාර වේ	0.633
දුගඳයි	0.625
යක්ෂයා ය	0.625
කෲර ය	0.625
පීඩා	0.625
පහත් කිරීමකි	0.625
අසභ්ය වචනයෙන්	0.625
දිලීර	0.625
