고문	0.984
테러리스트	0.969
테러	0.969
죽이다	0.962
살인자	0.953
대단원	0.953
사망	0.948
폭격	0.938
폭탄	0.935
야만성	0.922
피에 굶주린	0.922
겁 먹게하다	0.922
살인적인	0.920
소름 끼치는	0.906
암살하다	0.906
숙명	0.906
겁나게 하는	0.906
폐허	0.906
죽이는	0.906
겁에 질린	0.906
자살적인	0.898
채가다	0.891
학살	0.891
폭행	0.891
큰 시련	0.891
운명의	0.888
중독 된	0.886
자살	0.879
도살	0.875
전멸	0.875
재앙	0.875
험악한	0.875
질식	0.875
암살자	0.875
야만 상태	0.875
강간	0.870
전쟁	0.859
탄저병	0.859
폭발물	0.859
마비 된	0.859
야만인 같은	0.859
유혈	0.859
멸종 된	0.859
공격의	0.859
도살장	0.859
기요틴	0.859
실행자	0.859
질식시키는	0.858
배반	0.856
외상성의	0.844
거만	0.844
안 들리게 하다	0.844
파괴하는	0.844
아픈	0.844
괴물	0.844
살해자	0.844
질색	0.844
실행	0.844
공황	0.844
묵시	0.844
석화 된	0.844
죽음	0.843
혼돈	0.839
살인	0.828
총잡이	0.828
무서움	0.828
운명	0.828
암	0.828
수류탄	0.828
암살	0.828
터지다	0.828
납치 된	0.828
근절	0.828
지옥 같은	0.828
마비시키다	0.828
외상	0.828
최후의 심판의 날	0.828
맹렬히	0.828
놀라다	0.828
병적 상태	0.820
절름발이	0.817
밀어 넣는	0.812
폭력	0.812
괴로움	0.812
촬영	0.812
지진	0.812
파괴적인	0.812
침략자	0.812
투옥 된	0.811
절멸시키다	0.810
치명적인	0.806
독액	0.804
밀실 공포증	0.803
귀신 쫓아 내기	0.800
말살 된	0.800
겁 먹은	0.798
나트륨	0.797
잔학	0.797
기괴	0.797
공격	0.797
구제	0.797
인류	0.797
박해	0.797
폭격기	0.797
불치의	0.797
히스테리	0.797
끔찍하게	0.796
방화	0.794
폭군	0.788
몹시 괴롭히다	0.784
예속 된	0.781
날 뛰다	0.781
호전적인	0.781
생명이없는	0.781
피의	0.781
지옥	0.766
침입자	0.766
말살하다	0.766
위기	0.766
침략하다	0.766
두려워	0.766
위험하게	0.766
나병	0.766
성전	0.766
폭파하다	0.766
폐소 공포증 환자	0.765
호흡량이 많은	0.762
악몽	0.759
아리송한	0.754
의해 파괴됨	0.754
공포	0.750
비극	0.750
허리케인	0.750
무정부 상태	0.750
폭동의	0.750
목을 졸라 매다	0.750
무정부주의자	0.750
시체 임시 안치소	0.750
비틀다	0.750
파괴자	0.750
포학	0.750
ptsd	0.750
노예 제도	0.750
