sweet	2.77
pure	2.63
wholesome	2.62
admirable	2.61
happiness	2.50
enjoyed	2.50
cheerful	2.49
satisfactory	2.49
peaceful	2.42
roses	2.36
pleasures	2.34
sing	2.32
peace	2.28
charming	2.27
freedom	2.27
song	2.25
gay	2.23
radiant	2.23
sang	2.23
harmony	2.19
dearest	2.18
content	2.16
grace	2.14
enjoyment	2.14
beauty	2.10
pink	2.09
travel	2.04
convenient	2.04
perfection	2.03
enjoy	2.03
ideal	2.01
quiet	2.00
dainty	1.99
exquisite	1.99
graceful	1.99
finish	1.98
merry	1.97
model	1.97
comfort	1.96
flowers	1.93
confident	1.93
leisure	1.91
eve	1.91
attractive	1.91
friendly	1.89
gentle	1.89
music	1.89
papa	1.89
rosy	1.89
effective	1.88
simplicity	1.88
enjoying	1.88
glad	1.88
plenty	1.87
fairy	1.86
goodness	1.86
comfortable	1.84
essential	1.84
abundant	1.83
satisfied	1.82
songs	1.81
gracious	1.80
original	1.80
life	1.80
guide	1.79
sweetness	1.79
cares	1.79
sunshine	1.79
favored	1.78
humor	1.78
ample	1.78
complete	1.78
glorious	1.77
intimate	1.77
unity	1.76
easy	1.76
singing	1.74
absolute	1.74
sung	1.74
sunny	1.73
profitable	1.71
florence	1.70
delighted	1.70
bright	1.70
delicious	1.70
ease	1.70
warm	1.69
fresh	1.68
welcome	1.67
furnish	1.67
kindly	1.67
piano	1.67
real	1.66
entire	1.66
beautiful	1.65
preserve	1.65
observe	1.65
mine	1.65
dance	1.65
edith	1.64
walks	1.64
favorable	1.63
tender	1.63
improvement	1.63
providing	1.63
amusing	1.62
useful	1.61
randy	1.61
presents	1.60
preserved	1.60
chorus	1.59
colour	1.58
simple	1.58
loving	1.58
delicate	1.57
fair	1.57
improved	1.56
joy	1.56
healthy	1.56
handy	1.55
security	1.54
laughing	1.54
color	1.54
soft	1.53
fond	1.52
surely	1.52
clear	1.51
bloom	1.51
violin	1.51
spring	1.51
tenderness	1.50
mamma	1.50
cool	1.49
warmth	1.49
jolly	1.49
forgive	1.49
smell	1.48
blossoms	1.48
luxury	1.47
liberty	1.47
charm	1.46
darling	1.46
utmost	1.46
kisses	1.45
purple	1.44
true	1.43
quit	1.43
air	1.42
afforded	1.42
decent	1.42
permanent	1.42
familiar	1.41
privileges	1.41
dancing	1.41
adequate	1.41
sacrifice	1.40
wealth	1.40
kindness	1.39
restored	1.39
friendship	1.38
devotion	1.38
brilliant	1.37
grateful	1.37
orchestra	1.37
accord	1.36
flower	1.36
dear	1.36
marry	1.35
breeze	1.35
etc	1.34
sake	1.34
dimple	1.34
conversation	1.34
golden	1.34
brains	1.33
yellow	1.33
balance	1.33
ways	1.32
courtesy	1.31
entitled	1.30
composition	1.30
dignity	1.30
musical	1.29
safety	1.29
better	1.27
serve	1.27
assurance	1.27
green	1.27
garden	1.26
kiss	1.26
proud	1.26
hearty	1.25
full	1.25
dignified	1.25
prosperity	1.25
opportunities	1.24
affection	1.24
supply	1.24
mother	1.24
hearts	1.23
shining	1.23
calm	1.22
nice	1.22
thanks	1.22
blue	1.22
arrangements	1.21
