bonheur	8.38
heureux	8.34
amour	8.34
amoureux	8.30
vacances	8.16
aimer	8.14
soleil	8.12
magnifiques	8.12
l'amour	8.08
joyeux	8.06
paix	8.06
love	8.06
amoureuse	8.04
heureuse	8.04
excellente	8.04
rire	8.02
merveilleux	8.00
amours	7.98
magnifique	7.96
humour	7.96
plaisir	7.96
bisous	7.94
félicitations	7.92
happiness	7.90
joie	7.90
paradis	7.90
j'adore	7.90
sublime	7.88
t'aime	7.86
happy	7.86
excellence	7.86
rigoler	7.84
joyeuses	7.84
holidays	7.84
excellent	7.84
j'aime	7.84
plage	7.84
cadeaux	7.82
sourire	7.82
plaisirs	7.80
genial	7.80
rêver	7.80
amies	7.80
triomphe	7.80
trésor	7.78
superbe	7.78
voyages	7.76
tendresse	7.76
voyager	7.76
belle	7.76
chéri	7.74
reve	7.74
génial	7.74
extraordinaires	7.74
fête	7.74
rêve	7.72
aime	7.72
adorable	7.72
fantastique	7.72
cadeau	7.72
ahahahah	7.72
rêves	7.72
#love	7.72
libre	7.70
maman	7.70
adore	7.70
succès	7.70
libertés	7.70
noel	7.68
contente	7.68
loves	7.68
victoire	7.66
wonderful	7.66
bien-être	7.66
liberté	7.66
holiday	7.66
d'amour	7.64
beauté	7.64
week-end	7.64
enthousiasme	7.64
fêter	7.64
chérie	7.64
hahahah	7.64
voyage	7.64
géniale	7.64
chocolats	7.64
loving	7.62
îles	7.62
ami	7.62
fleurs	7.62
paradise	7.62
amis	7.62
passion	7.62
beaux	7.60
coeur	7.60
ahahahaha	7.60
espoir	7.60
noël	7.60
chouette	7.60
agréable	7.58
bisou	7.58
cherie	7.58
vacance	7.58
famille	7.58
l'humour	7.58
vie	7.56
mamans	7.56
aimé	7.56
ouiiii	7.56
parfait	7.56
christmas	7.56
friends	7.56
weekend	7.54
jolie	7.54
amitié	7.54
#vacances	7.54
peace	7.54
extraordinaire	7.54
super	7.54
naissance	7.54
parfaite	7.52
beautiful	7.52
hahahaha	7.52
adoré	7.52
rigole	7.52
gâteau	7.50
intelligence	7.50
anniversaire	7.50
l'espoir	7.50
dream	7.50
great	7.50
réussite	7.50
content	7.50
marrant	7.50
birthday	7.48
libération	7.48
positive	7.48
fêtes	7.48
merciiii	7.48
aiment	7.46
ahahaha	7.46
jouir	7.46
summer	7.46
désir	7.46
chance	7.46
miracle	7.46
belles	7.46
fun	7.46
zen	7.46
perfect	7.44
t'aimes	7.44
sympa	7.44
compliment	7.44
passions	7.44
cœur	7.44
hahahahaha	7.44
sun	7.44
enjoy	7.44
jolies	7.42
drole	7.42
confiance	7.42
art	7.42
cœurs	7.42
sympathique	7.42
réussir	7.42
drôle	7.42
douceur	7.42
hihihi	7.40
gentille	7.40
gagner	7.40
delicious	7.40
gentil	7.38
music	7.38
l'anniversaire	7.38
papa	7.38
printemps	7.38
sympas	7.38
laugh	7.38
jouissance	7.38
beau	7.38
lovely	7.38
chocolat	7.38
charme	7.36
tendre	7.36
ahahah	7.36
#noël	7.36
intelligent	7.36
fidèle	7.36
sympathie	7.36
Îles	7.34
tolérance	7.34
magique	7.34
fidélité	7.34
douce	7.34
bienvenue	7.34
rêvé	7.34
réussi	7.34
bonté	7.34
été	7.34
gagnant	7.34
jouets	7.34
généreux	7.34
noËl	7.34
satisfaction	7.34
brillante	7.34
musiques	7.32
kiss	7.32
merciii	7.32
mignon	7.32
danser	7.32
bravo	7.32
idéal	7.32
copains	7.32
musique	7.32
hahaha	7.30
ouiiiii	7.30
pretty	7.30
funny	7.30
vivre	7.30
joli	7.30
aimez	7.30
yeaaah	7.30
copine	7.30
meilleures	7.30
parfums	7.28
taime	7.28
bises	7.28
désirs	7.28
bébés	7.28
mignonne	7.28
massage	7.28
blagues	7.28
loisirs	7.28
amie	7.28
gratuit	7.28
créatifs	7.26
libres	7.26
fruits	7.26
merci	7.26
mer	7.26
#noel	7.26
solidarité	7.26
parfum	7.26
aimable	7.26
smile	7.26
offrir	7.26
